name	description	GS.DETAILS	SIZE	ES	NES	pval	padj	FWER	Rank.at.Max	leading.edge.genes
HALLMARK_HYPOXIA%MSIGDBHALLMARK%HALLMARK_HYPOXIA	HALLMARK_HYPOXIA%MSIGDBHALLMARK%HALLMARK_HYPOXIA	Details	136	0.355877820380242	1.03602109681392	0.384404924760602	0.69472947761194	0	2963	PGAM2,RRAGD,BCAN,P4HA1,SRPX,AMPD3,CA12,KDM3A,ADORA2B,KLHL24,PCK1,NR3C1,VHL,JMJD6,P4HA2,EGFR,DDIT3,CP,PPARGC1A,TMEM45A,RORA,RBPJ,ZNF292,BCL2,SDC3,VEGFA,ERRFI1,PNRC1,SDC2,CDKN1B,GPC3,XPNPEP1,KLF7,SIAH2
HALLMARK_UNFOLDED_PROTEIN_RESPONSE%MSIGDBHALLMARK%HALLMARK_UNFOLDED_PROTEIN_RESPONSE	HALLMARK_UNFOLDED_PROTEIN_RESPONSE%MSIGDBHALLMARK%HALLMARK_UNFOLDED_PROTEIN_RESPONSE	Details	90	0.59643031336728	1.67019094144622	0.0137362637362637	0.306518825392957	0	3916	SERP1,PSAT1,DNAJC3,SEC11A,CEBPG,BAG3,TARS1,XPOT,NOP56,BANF1,SLC1A4,NABP1,HYOU1,EIF4EBP1,EIF2S1,CHAC1,EIF4E,CNOT4,SLC7A5,SRPRB,MTHFD2,DCP2,SLC30A5,VEGFA,XBP1,DNAJB9,NHP2,KHSRP,ASNS,NOLC1,EDEM1,ATF4,DDIT4,ALDH18A1,EIF4A3,FUS,DCP1A
HALLMARK_PROTEIN_SECRETION%MSIGDBHALLMARK%HALLMARK_PROTEIN_SECRETION	HALLMARK_PROTEIN_SECRETION%MSIGDBHALLMARK%HALLMARK_PROTEIN_SECRETION	Details	79	0.380543924106921	1.05292546808546	0.370422535211268	0.688216936268329	0	4056	AP1G1,CLN5,TMX1,DST,EGFR,YIPF6,LMAN1,SNAP23,STX16,CTSC,BET1,ARCN1,SCRN1,MAPK1,ADAM10,ABCA1,RAB14,GBF1,SSPN,TSG101,SNX2,PPT1,ANP32E,RPS6KA3,ARFGEF1
HALLMARK_PANCREAS_BETA_CELLS%MSIGDBHALLMARK%HALLMARK_PANCREAS_BETA_CELLS	HALLMARK_PANCREAS_BETA_CELLS%MSIGDBHALLMARK%HALLMARK_PANCREAS_BETA_CELLS	Details	33	0.519948146773177	1.25172133941765	0.154704944178628	0.551303966688582	0	2706	PAX6,SEC11A,FOXA2,FOXO1,SRP9,SRPRB,ELP4,SCGN,PCSK1
HALLMARK_MTORC1_SIGNALING%MSIGDBHALLMARK%HALLMARK_MTORC1_SIGNALING	HALLMARK_MTORC1_SIGNALING%MSIGDBHALLMARK%HALLMARK_MTORC1_SIGNALING	Details	143	0.43015249990026	1.25888078113824	0.0949105914718019	0.494525857304194	0	3941	P4HA1,SLC7A11,FGL2,SERP1,PLOD2,PSAT1,HSPD1,CANX,SORD,SEC11A,ADD3,IFRD1,SDF2L1,HSPA4,MTHFD2L,DDIT3,SLC1A4,CCT6A,PHGDH,SQSTM1,EIF2S2,FADS2,CACYBP,SLC7A5,MTHFD2,RPN1,CTSC,NUPR1,UBE2D3,XBP1,PITPNB,NMT1,EPRS1,NUP205,UNG,ASNS,NFKBIB,RIT1,RPA1,EDEM1,DDIT4,AURKA,NFYC,ACTR2,ATP2A2,ACTR3
HALLMARK_MYC_TARGETS_V1%MSIGDBHALLMARK%HALLMARK_MYC_TARGETS_V1	HALLMARK_MYC_TARGETS_V1%MSIGDBHALLMARK%HALLMARK_MYC_TARGETS_V1	Details	146	0.467258324366067	1.3735880388794	0.046195652173913	0.421108313691879	0	3831	TRA2B,EEF1B2,HSPD1,PTGES3,CANX,CLNS1A,NCBP1,IFRD1,HSP90AB1,PABPC1,CCT4,RSL1D1,XPOT,NOP56,SRSF7,CCNA2,TCP1,RPS3,DHX15,SF3A1,EIF2S2,EIF2S1,EIF4E,RPS6,HNRNPA2B1,AIMP2,TYMS,NCBP2,RPL22,PABPC4,TARDBP,USP1,NHP2,SET,EPRS1,RPLP0,RAN,HDAC2,NOLC1,EIF3J,DEK,TFDP1,RPS2,FAM120A,CDK4,FBL
HALLMARK_BILE_ACID_METABOLISM%MSIGDBHALLMARK%HALLMARK_BILE_ACID_METABOLISM	HALLMARK_BILE_ACID_METABOLISM%MSIGDBHALLMARK%HALLMARK_BILE_ACID_METABOLISM	Details	86	0.385642057951485	1.07493735931465	0.318435754189944	0.666560678325384	0	5158	PEX12,ABCA8,EPHX2,CYP7B1,PIPOX,CYP46A1,CYP27A1,FADS2,LONP2,CROT,AGXT,LCK,HSD17B6,TFCP2L1,NR3C2,RETSAT,ABCA1,ABCA5,EFHC1,SULT1B1,RXRA,NUDT12,ISOC1,GCLM,SLCO1A2,PECR,PNPLA8
HALLMARK_MYC_TARGETS_V2%MSIGDBHALLMARK%HALLMARK_MYC_TARGETS_V2	HALLMARK_MYC_TARGETS_V2%MSIGDBHALLMARK%HALLMARK_MYC_TARGETS_V2	Details	46	0.446319218938614	1.12522000343239	0.267584097859327	0.645463738585767	0	5640	HSPD1,SORD,PRMT3,NOP56,LAS1L,WDR43,AIMP2,UNG,NOLC1,TCOF1,CDK4,DCTPP1,CBX3,RABEPK,NOP2,MPHOSPH10
HALLMARK_NOTCH_SIGNALING%MSIGDBHALLMARK%HALLMARK_NOTCH_SIGNALING	HALLMARK_NOTCH_SIGNALING%MSIGDBHALLMARK%HALLMARK_NOTCH_SIGNALING	Details	21	0.37053816513034	0.836800980341151	0.715946843853821	0.82750523472441	0	4174	NOTCH1,TCF7L2,MAML2,CCND1,LFNG,DTX4
SUPERPATHWAY OF INOSITOL PHOSPHATE COMPOUNDS%BIOCYC%PWY-6371	SUPERPATHWAY OF INOSITOL PHOSPHATE COMPOUNDS%BIOCYC%PWY-6371	Details	65	0.439607204034542	1.1765947411368	0.198224852071006	0.590479718936394	0	4062	PIK3R1,INPP5B,PLCH2,PLCG2,PIKFYVE,INPP5D,PIK3R5,PIP5K1A,ITPK1,IPPK,PI4K2B,PIK3CG,PIK3C2A,PTEN,MINPP1,MTMR3,SACM1L,PLCB1,PIP4K2A
D-<I>MYO< I>-INOSITOL (1,4,5)-TRISPHOSPHATE BIOSYNTHESIS%BIOCYC%PWY-6351	D-<I>MYO< I>-INOSITOL (1,4,5)-TRISPHOSPHATE BIOSYNTHESIS%BIOCYC%PWY-6351	Details	23	0.439935097630271	1.00395709460068	0.458745874587459	0.725799447869315	0	7113	PLCH2,PLCG2,PIP5K1A,PI4K2B,PLCB1,PIP4K2A,PLCD3,PLCD4,PLCB2,PIP4K2B
3-PHOSPHOINOSITIDE DEGRADATION%BIOCYC%PWY-6368	3-PHOSPHOINOSITIDE DEGRADATION%BIOCYC%PWY-6368	Details	19	0.448371980174463	0.99597273932772	0.469115191986644	0.730206145304468	0	3995	INPP5B,INPP5D,PTEN,MTMR3,SACM1L
ARACHIDONATE METABOLITES BIOSYNTHESIS%BIOCYC%PWY-8397	ARACHIDONATE METABOLITES BIOSYNTHESIS%BIOCYC%PWY-8397	Details	28	0.363869061846592	0.857962413335638	0.679936305732484	0.80822299957371	0	3356	CYP4F3,PTGES3,CYP2J2,TBXAS1,PTGDS,LTA4H,PTGR2,PTGS1,LTC4S,CYP4F2
D-<I>MYO< I>-INOSITOL (1,3,4)-TRISPHOSPHATE BIOSYNTHESIS%BIOCYC%PWY-6364	D-<I>MYO< I>-INOSITOL (1,3,4)-TRISPHOSPHATE BIOSYNTHESIS%BIOCYC%PWY-6364	Details	15	0.333690556354194	0.700144478126952	0.873935264054514	0.906146561056723	0	3879	INPP5B,INPP5D,PTEN,MINPP1
CDP-DIACYLGLYCEROL BIOSYNTHESIS%BIOCYC%PWY-5667	CDP-DIACYLGLYCEROL BIOSYNTHESIS%BIOCYC%PWY-5667	Details	16	0.55052837928739	1.17358404387066	0.263605442176871	0.643823303154033	0	1907	GPAT2,AGPAT3,MBOAT2,AGPAT5
GLUCONEOGENESIS%BIOCYC%PWY66-399	GLUCONEOGENESIS%BIOCYC%PWY66-399	Details	23	0.56360077328333	1.2861692506647	0.148514851485149	0.543977810710599	0	5517	PGAM2,PCK1,G6PC3,ENO1,PGK1,ENO3,ALDOB,FBP2
PHOSPHOLIPASES%BIOCYC%LIPASYN-PWY	PHOSPHOLIPASES%BIOCYC%LIPASYN-PWY	Details	41	0.562525140186694	1.39689050119813	0.0573643410852713	0.430910835008222	0	5282	PLCH2,PLCG2,PLA2G4B,PLD4,PLD6,PLA2G6,PLA2G4C,PLA2G12A,PLD1,PLAAT4,PLAAT3,PLB1,PLCB1,PLAAT5,PLD2,PNPLA8,PLCD3
SUPERPATHWAY OF L-TRYPTOPHAN UTILIZATION%BIOCYC%PWY66-401	SUPERPATHWAY OF L-TRYPTOPHAN UTILIZATION%BIOCYC%PWY66-401	Details	43	0.298819014967095	0.746788554392859	0.862928348909657	0.899247122832284	0	3496	QPRT,MAOB,ALDH2,NMNAT3,TDO2,CYP2U1,KYNU
TRNA CHARGING%BIOCYC%TRNA-CHARGING-PWY	TRNA CHARGING%BIOCYC%TRNA-CHARGING-PWY	Details	37	0.427539800440474	1.05904679020461	0.352850539291217	0.676560540069686	0	5205	NARS2,TARS1,LARS2,HARS2,TARS3,MARS1,PARS2,EPRS1,NARS1,RARS1,LARS1,VARS2,SARS1
TCA CYCLE%BIOCYC%PWY66-398	TCA CYCLE%BIOCYC%PWY66-398	Details	18	0.416173085223565	0.910015328959884	0.592216582064298	0.780234990756057	0	4623	SUCLG2,SUCLG1
GLYCOLYSIS%BIOCYC%PWY66-400	GLYCOLYSIS%BIOCYC%PWY66-400	Details	24	0.568188568732755	1.30932440082729	0.124590163934426	0.51981464965683	0	4474	PGAM2,HK1,HKDC1,ENO1,PKM,PGK1,ENO3,ALDOB
THE VISUAL CYCLE I (VERTEBRATES)%BIOCYC%PWY-6861	THE VISUAL CYCLE I (VERTEBRATES)%BIOCYC%PWY-6861	Details	15	0.598737513037942	1.2562619936898	0.170357751277683	0.558185000595703	0	6717	RPE65,DHRS9,DHRS4,DHRS3,RLBP1,LRAT,RBP2,RDH8,RDH5
RETINOL BIOSYNTHESIS%BIOCYC%PWY-6857	RETINOL BIOSYNTHESIS%BIOCYC%PWY-6857	Details	19	0.378482350362864	0.840726271814355	0.699499165275459	0.820277876266523	0	6583	DHRS9,DHRS4,DHRS3,LRAT,RBP2,CES5A,RDH8,PNLIP
3-PHOSPHOINOSITIDE BIOSYNTHESIS%BIOCYC%PWY-6352	3-PHOSPHOINOSITIDE BIOSYNTHESIS%BIOCYC%PWY-6352	Details	25	0.46143252267754	1.06715256422386	0.340390879478827	0.669811714969445	0	5783	PIK3R1,PIKFYVE,PIK3R5,PIP5K1A,PI4K2B,PIK3CG,PIK3C2A,SACM1L,PIK3CA,PIK3R6,PIK3C2G
D-<I>MYO< I>-INOSITOL-5-PHOSPHATE METABOLISM%BIOCYC%PWY-6367	D-<I>MYO< I>-INOSITOL-5-PHOSPHATE METABOLISM%BIOCYC%PWY-6367	Details	18	0.572356225932664	1.25152961043733	0.192893401015228	0.58504209437871	0	6532	PLCH2,PLCG2,MTMR3,PLCB1,PIP4K2A,PLCD3,PLCD4,PLCB2
1D-<I>MYO< I>-INOSITOL HEXAKISPHOSPHATE BIOSYNTHESIS II (MAMMALIAN)%BIOCYC%PWY-6362	1D-<I>MYO< I>-INOSITOL HEXAKISPHOSPHATE BIOSYNTHESIS II (MAMMALIAN)%BIOCYC%PWY-6362	Details	15	0.416646022624565	0.874200382717784	0.642248722316865	0.792602475402427	0	2292	INPP5B,INPP5D,ITPK1,IPPK
SUPERPATHWAY OF METHIONINE DEGRADATION%BIOCYC%PWY-5328	SUPERPATHWAY OF METHIONINE DEGRADATION%BIOCYC%PWY-5328	Details	20	0.646705606575174	1.44555664991337	0.0519262981574539	0.426503000915534	0	5151	MAT2A,BCKDHA,CDO1,MMUT,MAT2B,BHMT2,CBS,SUOX
DIACYLGLYCEROL AND TRIACYLGLYCEROL BIOSYNTHESIS%BIOCYC%TRIGLSYN-PWY	DIACYLGLYCEROL AND TRIACYLGLYCEROL BIOSYNTHESIS%BIOCYC%TRIGLSYN-PWY	Details	25	0.50902838716683	1.17722726927817	0.241042345276873	0.628056609695552	0	1907	GPAT2,AGPAT3,PLPP2,MBOAT2,PLPP3,AGPAT5
ANDROGENRECEPTOR%IOB%ANDROGENRECEPTOR	ANDROGENRECEPTOR%IOB%ANDROGENRECEPTOR	Details	88	0.466562654799775	1.30231680819214	0.0817174515235457	0.462050629772657	0	3976	PIK3R1,RCHY1,IL6ST,SF1,RB1,RBAK,PRKD1,VIP,EGFR,GTF2F2,NCOA6,LPXN,CDK9,EP300,NR2C2,NCOA1,CEBPA,CCND1,NSD2,PNRC1,SIN3A,KAT2B,SMAD4,SP1,RNF4,HDAC1,PARP1,RAN,ETV5,POU2F1,APPL1,CDK7,PTEN,CASP3,TRIM68
CCR1%IOB%CCR1	CCR1%IOB%CCR1	Details	24	0.476818017245664	1.09877160345948	0.318032786885246	0.666560678325384	0	3338	GNA14,CCL4,CCL3L3,ZAP70,MAPK1,CCR1,CCL3
CCR5%IOB%CCR5	CCR5%IOB%CCR5	Details	26	0.390534357872425	0.911110470212785	0.602254428341385	0.781788003522711	0	3338	PIK3R1,SYK,CCL4,MAPK1,CCL3
CD40%IOB%CD40	CD40%IOB%CD40	Details	18	0.531463711019105	1.1621129308578	0.262267343485618	0.643780265526233	0	4892	PIK3R1,PLCG2,SYK,LCK,MAPK1,JAK3,MAP2K1
CXCR4%IOB%CXCR4	CXCR4%IOB%CXCR4	Details	62	0.46801736133111	1.24425484294813	0.128550074738416	0.526864972414667	0	3769	FYB1,PIK3R1,PLCG2,GNA13,PTPRC,INPP5D,EGFR,CREB1,RAC1,RPS6,CRKL,CBL,LCK,ZAP70,CRK,MAPK1,VAV1,SDC4,STAT2
EPO%IOB%EPO	EPO%IOB%EPO	Details	22	0.343682394844727	0.779457614314476	0.789735099337748	0.858677843069478	0	5542	SYK,FOXO1,CRKL,MAPK1,VAV1,MAP2K1,BRAF
FAS%IOB%FAS	FAS%IOB%FAS	Details	76	0.492011022713943	1.35726500484472	0.0625889046941678	0.44240441771306	0	4142	MET,GTF3C3,CASP2,TRAF1,TCP1,CAST,DEDD2,RAC1,PKN2,EIF2S1,BCL2,MAP3K5,CSNK1A1,ARHGDIB,CSNK2A1,LCK,STK4,EIF4B,CASP8AP2,DFFA,MAPK1,MAX,PARP1,RIPK2,SATB1,EIF3J,TRAF2,CASP3,CASP10,RFC1
GM-CSF%IOB%GM-CSF	GM-CSF%IOB%GM-CSF	Details	47	0.400623691591376	1.01382367379112	0.430534351145038	0.713040865927103	0	2974	PIK3R1,EZR,SYK,PTPRC,CREB1,TGFBR3,CRKL,CBL,MAPK1,VAV1
HEDGEHOG%IOB%HEDGEHOG	HEDGEHOG%IOB%HEDGEHOG	Details	23	0.605831356841212	1.3825418615349	0.0726072607260726	0.450699407075877	0	4625	MED12,PTCH1,HHIP,DYRK1A,MED1,GLI3,SHH,MED23,KIF27,CDK8,GAS1
IFN-ALPHA%IOB%IFN-ALPHA	IFN-ALPHA%IOB%IFN-ALPHA	Details	29	0.450181533690432	1.06823284483378	0.354330708661417	0.676646648017371	0	3769	ARHGAP30,PRKCQ,FOXO1,EIF4EBP1,IFNAR1,RPS6,CRKL,CBL,EIF4B,ZAP70,CRK,VAV1,STAT2
IFN-GAMMA%IOB%IFN-GAMMA	IFN-GAMMA%IOB%IFN-GAMMA	Details	21	0.585869099120666	1.32309133749639	0.122923588039867	0.51981464965683	0	2769	PLCG2,EGFR,PRKCQ,IRF2,CRKL,CBL,IRF8,CRK,MAPK1
KITRECEPTOR%IOB%KITRECEPTOR	KITRECEPTOR%IOB%KITRECEPTOR	Details	55	0.426182095271328	1.10310534739306	0.28030303030303	0.653066497942466	0	2769	PIK3R1,SOCS6,INPP5D,EIF4EBP1,KITLG,IL7R,SPRED1,EP300,RPS6,CRKL,CBL,CRK,MAPK1
LEPTIN%IOB%LEPTIN	LEPTIN%IOB%LEPTIN	Details	23	0.43249601536872	0.986980682729857	0.48019801980198	0.735679743370196	0	5037	PIK3R1,EGFR,SOCS7,RPS6,SP1,MAPK1,JAK3,KHDRBS1
M-CSF%IOB%M-CSF	M-CSF%IOB%M-CSF	Details	18	0.475855716625785	1.04051898567643	0.416243654822335	0.711153584672009	0	3728	PIK3R1,INPP5D,CSF1R,CBL,CSF1
NOTCH%IOB%NOTCH	NOTCH%IOB%NOTCH	Details	50	0.432989774154638	1.10890893990729	0.294385432473445	0.661279912980421	0	4000	NOTCH1,NCOR1,SPEN,YY1,MAML2,SNW1,EP300,RBPJ,SMAD1,TCF3,MAML1,SIN3A,KAT2B,PSEN1,SMAD4,MAPK1,HDAC1,HDAC2,LFNG,APP,NUMB
TGF_BETA_RECEPTOR%IOB%TGF_BETA_RECEPTOR	TGF_BETA_RECEPTOR%IOB%TGF_BETA_RECEPTOR	Details	118	0.39882966603598	1.14656404606329	0.20109439124487	0.594026597716763	0	4772	PIK3R1,SOX9,RB1,SUMO1,NUP214,CREBBP,SNW1,E2F5,FOXO1,SPTBN1,EP300,TGFBR3,ANAPC5,ZFYVE9,MAP3K7,NCOA1,CCND1,UBE2D3,EWSR1,SDC2,CD44,KAT2B,CRK,SMAD4,SP1,MAPK1,HDAC1,TFDP1,CTCF,SNX2,SKI,NFYC,RBL1,CDK4,NUP153,DCP1A,SMAD2,ZEB2,ANAPC10,STRAP,SKIL,SMURF2,XPO4
TNFALPHA%IOB%TNFALPHA	TNFALPHA%IOB%TNFALPHA	Details	156	0.304686652315839	0.901742743803175	0.649122807017544	0.794374271278663	0	4783	DPF2,RB1,SUMO1,CASP2,SYK,HSP90AB1,PAPOLA,TRAF1,CREBBP,USP2,EGFR,TRAF6,GTF2I,DCAF7,CDK9,AZI2,CREB1,MAP3K2,RASA3,CSNK2A1,RPL30,NR2C2,MAP3K7,NUPR1,ZFAND5,POLR1D,UBE2D3,TNIP2,REL,TANK,MAPK1,HDAC1,NFKBIB,HDAC2,TRAF2,KTN1,SMARCE1,FBL,CASP3,PPP1R13L,CASP10,LRPPRC,TNFRSF11A,YWHAQ,RPS13,PPP6C,SMARCC1,POLR1A
TRAIL%IOB%TRAIL	TRAIL%IOB%TRAIL	Details	41	0.417728782731644	1.03732496023418	0.382945736434109	0.693847806520919	0	5017	CASP2,ATM,APAF1,CREB1,CSNK2A1,MAP3K7,CBL,PRKAA1,MAPK1,PARP1,TRAF2,CASP3,CASP10,DAP3,BCL10
WNT%IOB%WNT	WNT%IOB%WNT	Details	50	0.393722351155291	1.00834306281213	0.438543247344461	0.71719400073929	0	5243	TCF7L2,RAC1,SFRP1,SMAD1,MESD,NFATC2,CSNK1A1,MAP3K7,CCND1,DVL3,GPC3,SETDB1,DAAM1,KREMEN1,LRP6,YES1,TCF4
PID_IL2_PI3K_PATHWAY%MSIGDB_C2%PID_IL2_PI3K_PATHWAY	PID_IL2_PI3K_PATHWAY%MSIGDB_C2%PID_IL2_PI3K_PATHWAY	Details	29	0.523276606824055	1.24167967033274	0.17007874015748	0.558185000595703	0	2154	PIK3R1,GAB2,RAC1,BCL2,RPS6,LCK
PID_E2F_PATHWAY%MSIGDB_C2%PID_E2F_PATHWAY	PID_E2F_PATHWAY%MSIGDB_C2%PID_E2F_PATHWAY	Details	57	0.534417678897244	1.39655026150908	0.0520833333333333	0.426851137402835	0	3751	SIRT1,TRRAP,RB1,CREBBP,YY1,CCNA2,E2F5,ATM,APAF1,EP300,HIC1,RBBP4,CEBPA,TYMS,CDKN1B,KAT2B,SP1,CDKN2A,HDAC1,TFDP1,RBL1
PID_TGFBR_PATHWAY%MSIGDB_C2%PID_TGFBR_PATHWAY	PID_TGFBR_PATHWAY%MSIGDB_C2%PID_TGFBR_PATHWAY	Details	33	0.386581627042227	0.930655248987062	0.575757575757576	0.774766140482753	0	7859	RNF111,SPTBN1,TGFBR3,ZFYVE9,MAP3K7,DACT2,SMAD4,SMAD2,CAMK2A,STRAP,SKIL,SMURF2,PDPK1,BAMBI,EIF2A,RPS6KB1,ZFYVE16,ARRB2,PPP1R15A,SOS1
PID_AURORA_B_PATHWAY%MSIGDB_C2%PID_AURORA_B_PATHWAY	PID_AURORA_B_PATHWAY%MSIGDB_C2%PID_AURORA_B_PATHWAY	Details	19	0.635795279294861	1.41229781068064	0.0784641068447412	0.455562879847011	0	7457	PPP1CC,SEPTIN1,NSUN2,NCL,AURKA,BIRC5,INCENP,CDCA8,KLHL13,NCAPG
PID_MYC_PATHWAY%MSIGDB_C2%PID_MYC_PATHWAY	PID_MYC_PATHWAY%MSIGDB_C2%PID_MYC_PATHWAY	Details	21	0.31675839578916	0.715348002099651	0.862126245847176	0.899101328495217	0	6352	TRRAP,PPP2R5A,MAX,CDKN2A,SUPT7L,TAF10,KAT5,ACTL6A
